hash,result,filename,cadical_hack_gb,CaDiCaL_PriPro,CaDiCaL_PriPro_no_bin,CaDiCaL_rp,CaDiCaL_sc2021,Cadical_SCAVEL01,Cadical_SCAVEL02,CaDiCaL_Stability_HC,cadical_watch_sat,CleanMaple,CleanMaple_PriPro,cms_expV_gbL,hCaD,hCaD_psids,hKis,hKis_psids,hKis_unsat,kissat_bonus,kissat_cf,kissat_crvr_gb,kissat_gb,Kissat_MAB,Kissat_sc2021_default,Kissat_sc2021_sat,Kissat_sc2021_sweep,lstech_maple,Maple_MBDR_BJL6_Tier2,Maple_MBDR_BJL7_Local,Maple_MBDR_Cent_PERM_10K,Maple_MBDR_Cent_PERM_75K,Maple_simp21,MapleSSV,optsat_m21,optsat_R21,ParaFROST,ParaFROST_NoMDM,Relaxed_LCFTP,Relaxed_LCFTP_V2,Relaxed_LCFTP_V3,Relaxed_LCMDCBDL_BLB,Relaxed_LCMDCBDL_SCAVEL01,Relaxed_LCMDCBDL_SCAVEL02,SLIME_hess_no_rnd,SLIME_hess_rnd,SLIME_no_hess_no_rnd,SLIME_no_hess_rnd
872d022f6406e00933b831ffd05e26a0,sat,b2005-p4-12x12c10h7-Ser3-0.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
872eecaa7109fe1e31a510c903e9f877,unsat,ak128paralparalisc.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,560.975,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
8833e4051c5a45aa3d704469f9f20908,unsat,MVD_ADS_S10_6_6.cnf.xz,1.4128,1.86889,1.77286,1.32924,1.35107,234.128,2610.44,1.33113,1.41514,timeout,timeout,1.34077,1.38451,1.4109,0.931214,1.26936,1.32809,1.29368,0.937515,0.962795,1.12185,1.06165,2.12983,1.8628,2.24512,431.016,431.243,434.044,507.298,512.097,406.208,439.97,409.999,406.848,31.1507,31.4246,457.003,468.057,466.048,435.382,490.411,timeout,469.57,457.464,463.535,460.016
887e8caf9138890d880c6f7f70474994,unsat,at-least-two-sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf.xz,1096.64,638.26,643.562,954.917,862.849,1031.35,2146.21,1010.42,1067.04,1349.61,1948.65,174.462,1083.92,1223.8,196.113,324.607,369.872,283.012,409.116,240.455,209.484,361.743,138.089,199.865,138.049,147.358,unverified,unverified,249.535,255.609,118.136,418.856,133.472,156.767,329.174,390.841,259.434,304.863,291.379,282.412,458.087,304.492,292.663,362.212,292.899,267.668
889f6aa7fd1664a350683f3de5f6a647,sat,sp5-21-15-bin-stri-flat-noid.cnf.xz,217.864,456.928,456.429,239.581,220.518,264.38,644.795,203.89,368.051,1932.58,1248.84,165.887,399.649,520.982,528.505,309.256,40.7697,658.619,476.29,79.5914,55.4898,180.172,183.004,160.958,186.391,240.346,112.633,83.3012,255.977,121.795,80.5107,31.0615,209.761,264.855,67.503,127.707,116.572,284.716,58.7096,193.21,126.741,149.804,199.232,146.289,214.345,126.067
88a3bb7820b1ca7f189765bb1208f34a,sat,HCP-470-420.cnf.xz,1459.56,1397.95,1393.35,338.421,1817.36,1350.1,2308.38,2111.06,831.442,timeout,timeout,timeout,2523.17,1900.7,2228.12,timeout,2120.62,2276.69,2844.96,2208.53,1922.9,2203.3,4138.2,2803.37,1663.96,timeout,4056.77,4787.52,4670,4576.91,2256.32,timeout,3646.27,timeout,763.938,912.904,4771.38,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
8932cf87c4dfe7aeab8b3ca55eebee64,unsat,MVD_ADS_S5_6_6.cnf.xz,1.47941,1.73183,1.74462,1.528,1.61601,414.084,timeout,1.51374,1.7403,timeout,timeout,1.26745,1.51097,1.04211,1.1341,1.29759,1.5,1.53401,1.13908,1.39674,1.07344,1.31678,3.03086,2.64078,3.00792,850.683,854.622,861.52,983.016,970.827,808.79,864.689,829.586,807.35,132.441,118.987,883.805,892.798,892.491,843.589,843.172,timeout,900.664,893.396,900.822,905.77
89656622f153983b0415cef2aadaadee,sat,sp5-26-19-una-nons-tree-noid.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,811.764,timeout,601.876,timeout,1753.03,timeout,timeout,timeout,23.6839,timeout,timeout,timeout,timeout,timeout,timeout,2273.55,timeout,timeout,timeout,1810.14,timeout,timeout,timeout,3283.66,208.689,825.78,4318.75,2788.5,655.777
89a3094a7829d3b9564944beaa931645,unsat,spg_200_300.cnf.xz,1228.27,143.025,142.89,1190.71,285.431,278.218,1381.13,239.873,152.934,1267.14,timeout,726.702,290.612,309.37,1908.01,timeout,50.8315,171.642,734.748,173.153,238.072,1531.33,149.384,45.1914,146.027,211.456,unverified,unverified,440.907,437.41,380.238,2592.29,378.128,613.322,119.129,104.237,2092.78,3285.54,858.236,906.96,470.283,2916.71,1283.2,611.072,991.57,988.771
89b778a6b654bd3107b4fc10b3a0fdee,sat,stb_531_83.apx_0.cnf.xz,64.7121,200.962,204.325,18.3528,164.162,17.8939,203.005,406.65,1324.27,3191.3,2418.5,39.2889,74.0597,15.82,6.44061,21.9939,507.713,376.89,19.6132,2.24421,197.972,7.22758,117.253,290.393,119.098,58.2934,189.091,83.6734,114.696,112.374,665.51,715.41,659.879,671.381,224.036,573.057,333.082,384.464,348.615,662.345,305.827,1566.84,345.576,357.744,563.835,397.741
8aa8fac9f1e094ea4c30a40450c04c3a,unsat,sokoban-p16.sas.ex.19-sc2016.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
8ab56bb3b674e4afae5a61b2bf3a747a,unsat,satch2ways15.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,387.871,3974.47,378.546,376.71,388.678,383.23,407.128,timeout,1316.3,281.89,1344.65,3871.61,timeout,timeout,4893.13,4915.81,timeout,659.951,timeout,timeout,3104.89,618.928,timeout,timeout,timeout,3790.79,timeout,timeout,timeout,timeout,timeout,timeout
8b505c40281af4d91b4fe7ccd717be9a,unsat,spg_400_281.cnf.xz,509.272,1470.93,1454.73,253.805,203.383,442.009,725.47,603.152,537.149,timeout,timeout,1240.61,514.766,442.853,74.1197,43.9349,138.947,160.419,206.006,72.2436,52.3825,62.8526,59.3897,101.181,48.5181,1081.76,unverified,unverified,308.155,311.793,52.599,200.332,53.8497,542.01,190.49,138.162,354.278,213.699,336.19,222.602,317.547,147.09,1231.62,92.898,821.409,114.947
8ba338c1cc39e717d6dd4f2bdbc3fb83,unsat,at-least-two-hwmcc10-timeframe-expansion-k50-pdtviseisenberg2-tseitin.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,3617.13,2099,537.057,timeout,timeout,350.791,328.223,154.143,318.923,121.658,131.971,399.251,215.661,202.247,70.4089,203.089,286.373,unverified,unverified,364.74,374.851,244.553,418.221,298.196,248.494,182.833,529.266,337.604,346.232,406.432,482.591,592.697,349.954,429.561,428.142,422.079,546.809
8bf857909f1117a9e29a4788bf77d485,unsat,ctl_4291_567_11_unsat.cnf.xz,timeout,4129.75,4128.84,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,3624.89,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
8d0d8d3bf320c710d2691ff31032dc01,unknown,sum_of_3_cubes_145_bits_74.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
8e27e1a8a840eb474fe3f07108bcf4c5,unknown,SC21_Timetable_C_181_E_34_Cl_12_S_4.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
90fda6e7338d52aeb796636fde412daf,unsat,battleship-12-12-unsat.cnf.xz,346.401,160.605,158.51,321.836,146.86,275.435,272.784,262.891,202.912,1741.01,1169.26,216.051,215.549,186.669,442.94,274.944,229.175,126.865,195.519,156.161,180.535,257.8,105.215,91.3836,107.402,211.277,unverified,unverified,263.601,262.788,268.61,165.423,279.767,240.462,179.896,329.978,375.533,452.114,453.553,105.063,264.658,1350.92,279.5,282.412,211.54,284.484
912b89dd471295d3c72c66d0192dff72,sat,randomG-B-Mix-n18-d05.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
916e8027cafecc698ed5404a005bc69f,sat,SC21_Timetable_C_557_E_73_Cl_37_S_35.cnf.xz,3215.36,4201.05,4277.32,4610.15,455.88,254.33,262.435,timeout,3889.88,690.632,1148.12,780.139,415.613,timeout,685.01,timeout,timeout,timeout,554.988,761.167,809.594,876.247,116.822,118.757,121.272,511.231,841.454,893.645,454.851,446.565,397.465,196.313,400.675,409.448,465.401,997.497,744.234,1049.79,843.154,106.528,1288.61,293.763,543.616,539.859,1238.66,276.913
91e0db01b254eb78f6643328045bfeb9,sat,sted5_0x1e3-20.cnf.xz,timeout,564.123,565.683,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,3700.67,timeout,601.278,timeout,179.815,timeout,181.07,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1468.32,timeout,timeout,timeout,timeout,timeout
942f082cc964537c8a03a8a926ea6c4a,unsat,crafted_n12_d6_c4_num17.cnf.xz,272.528,220.954,223.453,251.351,144.158,303.395,244.17,262.539,403.66,timeout,timeout,209.137,864.295,334.419,435.15,214.045,236.623,154.084,328.817,368.931,333.012,212.014,266.09,218.078,237.802,310.161,unverified,unverified,691.903,689.958,419.972,601.493,437.462,453.339,479.356,517.48,1018.75,808.532,802.385,597.444,543.822,814.833,515.265,558.047,489.489,576.846
951a20a37a23488001f3aa2fa53e6baa,unsat,randomG-n16-d05.cnf.xz,3506.84,2388.55,2395.14,3107.1,3434.36,2958.91,2974.17,3843.76,2702.8,4905.78,timeout,1133.88,timeout,3036.57,4233.55,2901.28,2304.88,1398.92,4000.89,4254.66,3824.55,2222.8,3059.64,3516.11,3085.62,963.229,unverified,unverified,1139.38,1314.1,1414.46,664.792,2565.05,1405.72,2973.2,3280.93,1568.79,1739.91,1656.47,852.346,1217.86,1936.53,1094.29,1014.65,1172.52,1316.26
9754fc1acf450ee2ed2083a211cfa487,sat,stb_792_333.apx_0.cnf.xz,4921.63,1873.81,1885.62,117.499,2618.81,3045.34,870.136,3041.84,timeout,94.828,2707.04,1017.39,778.274,2987.87,499.691,timeout,2834.77,3395.08,533.687,39.6852,631.119,49.3882,43.8881,155.102,44.5257,1875.55,1319.19,1976.54,1594.58,1586.54,2080.44,493.133,2133.9,3042.86,1406.38,1407.72,1779.8,1091.6,702.386,743.1,762.718,1053.24,1187.83,335.913,1304.3,914.06
977dad9d1bfc9de725a4bbf65b407c77,sat,MVD_ADS_S11_6_7.cnf.xz,0.61275,1.31282,1.31067,0.616868,0.653786,0.49567,0.503061,0.621877,0.642087,timeout,timeout,1.66343,0.79334,0.684672,0.374777,0.411437,0.574779,0.521174,0.378369,0.374038,0.36048,0.528598,0.712232,2.06948,0.782478,840.757,830.16,834.354,1011.75,1018.47,774.993,839.704,792.868,785.449,30.9242,36.7152,875.454,880.486,888.137,829.818,831.454,866.707,866.406,878.766,866.345,865.14
97f2d368a05228364b444ce71c1a5a24,sat,sp5-21-15-una-stri-flat-noid.cnf.xz,403.154,293.43,294.254,608.841,435.911,232.57,61.9413,85.4402,737.363,840.721,1704.48,61.9819,292.688,356.61,499.789,700.619,290.263,155.783,443.934,17.7113,50.9395,309.881,207.767,1566.11,211.132,241.262,313.455,40.0921,178.026,367.187,352.117,160.084,490.147,242.522,97.1274,191.631,261.414,398.733,281.984,294.439,155.878,113.293,38.5437,69.6033,231.158,248.21
9862d27fe2528635f363e0f7645b2c53,sat,Circuit_multiplier53.cnf.xz,4929.14,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,3846.38,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,4649.98,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,358.834,timeout,timeout,timeout,timeout,timeout,timeout,2758.54,timeout
99ec9d5e50f24301638101b2a7dba6e0,unknown,sum_of_3_cubes_76_bits_84.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
99f78e77c6b2198f95424cee8234557d,sat,toughsat_factoring_426s.cnf.xz,18.5039,139.982,135.693,670.181,422.617,485.21,881.308,553.412,552.547,409.217,966.134,144.276,215.905,134.383,263.092,54.6088,47.4896,175.738,321.81,19.7137,99.8305,217.261,90.349,57.5827,451.344,358.879,95.8453,231.026,106.022,125.559,85.3801,63.6826,85.2794,89.0212,149.438,597.764,21.834,113.304,243.245,53.2731,111.66,651.786,202.941,102.939,127.947,108.711
9a296539e33398c9ae36663371a63b39,sat,randomG-Mix-n17-d05.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
9a910a91c04c8626904f860e09aa74a3,unsat,mp1-klieber2017s-2000-022-eq.cnf.xz,1008.21,1168.27,1160.75,1133.78,1305.95,1107.9,969.149,1085.48,947.217,timeout,timeout,808.272,1063.18,1023.5,808.978,883.313,826.597,1630.83,671.457,672.677,629.296,854.358,1256.01,1157.71,965.188,1011.04,unverified,unverified,1083.13,1320.62,1181.95,888.615,1142.83,1200.08,1210.1,1216.69,1163.94,1301.13,1500.31,806.797,1144.11,1159.83,841.62,934.435,1032.43,922.329
9b81119141db098dd4bfb24a1d244e68,unsat,Kakuro-easy-051-ext.xml.hg_4.cnf.xz,1186.46,882.687,869.895,1239.28,1187.98,2081.09,1627.6,1422.77,1297.52,2717.47,4393.57,1571.15,1490.92,946.582,1264.04,1105.1,1328.75,973.578,1334.02,1115.8,1444.56,1229.99,1049.99,1714.31,1130.62,640.178,unverified,unverified,721.006,734.763,638.506,666.358,690.978,637.286,1621.79,1611.16,687.615,862.761,725.312,630.777,1352.79,647.338,643.027,660.164,609.917,554.838
9bd299393602718a39efb1dd62fbe1a3,sat,UR-20-5p1.cnf.xz,915.538,539.379,530.915,532.633,384.856,496.959,405.253,557.833,972.704,1091.3,3212.1,345.942,69.7389,1036.27,216.904,650.861,493.207,422.938,303.815,188.93,416.364,95.1124,199.363,158.312,191.3,151.446,353.082,371.369,489.933,463.292,387.069,316.663,384.542,349.762,578.741,471.83,402.603,397.7,356.445,378.958,258.714,372.345,370.44,413.693,411.158,490.467
9c2e734d6c0faeef8a89aa84436fc42d,unknown,satch2ways19u.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
9c4892c9ac4e9f5d83d33b5210e7af4e,unsat,MVD_ADS_S6_6_5.cnf.xz,0.413056,0.395878,0.394157,0.414544,0.381448,156.653,1508.96,0.425705,0.478651,1321.54,1349.33,0.295945,0.36252,0.353783,0.235251,0.264646,0.251455,0.321313,0.239223,0.233027,0.229781,0.318093,0.333172,0.745208,0.304623,96.9773,95.7991,95.8534,103.098,105.006,93.7607,97.0713,93.4139,93.5196,16.9959,16.9741,97.9168,99.8295,98.3726,96.9243,96.5918,timeout,101.255,101.435,101.296,103.361
9ccbe08418189ca1e7ee284564359d4d,sat,LABS_n089_goal008.cnf.xz,166.249,367.405,384.743,1262.78,1469.01,4209.67,36.3704,1569.14,2068.22,timeout,timeout,888.003,285.507,622.613,1347.79,timeout,538.667,2077.67,35.9815,349.845,182.316,483.132,276.645,699.388,2942.43,471.271,1617.68,2180.71,2650.67,2302.62,1670.64,timeout,3305.91,3587.89,1597.09,538.264,2590.99,702.825,1952.94,247.704,511.878,1820.67,2441.36,1480.7,4817.44,2007.65
9da32436de386f3b4f8e6ec1db552349,sat,HCP-529-420.cnf.xz,366.869,68.4808,68.7636,63.2821,190.513,81.4957,221.786,240.779,66.523,timeout,timeout,3405.84,139.565,365.357,157.33,207.609,160.445,73.4649,125.623,336.913,179.765,202.883,202.479,95.9804,224.957,94.6742,timeout,164.982,timeout,timeout,191.53,timeout,219.653,192.635,101.667,67.9814,timeout,2033.5,769.169,287.236,timeout,229.925,timeout,timeout,956.449,timeout
9dd246543ae101f829b5cfc226473675,sat,vlsat2_29736_3780419.dimacs.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,23.397,95.5306,timeout,17.2701,1.58633,79.3702,1706.13,1648.17,76.1971,79.4906,12.6585,38.2058,542.174,504.701,24.625,590.524,601.931,582.19,581.509,740.603,timeout,579.601,timeout,timeout,timeout,871.968,873.701,874.51,1305.22,222.586,380.931,258.695,445.295,443.654,454.283
9e35558ea8ffba630cd8c8f90e14af14,unsat,string_compare_safety_cbmc_unwinding_730.cnf.xz,1311.61,988.144,981.849,955.113,888.658,1029.96,1752.13,872.904,1045.24,timeout,timeout,2363.12,781.194,1164.9,849.057,1127.27,939.984,890.419,1159.77,1002.89,838.606,1020.89,1542.95,1753.4,1382.16,1487.47,unverified,unverified,2985.31,2990.13,2214.58,3230.03,2589.36,1926.35,3462.1,3176.37,3133.55,3047.02,3974.81,3739.87,2697.3,3088,3465.53,3073.92,3686.61,3013.7
9e469bffc3f862d6321d84a4ef83969c,sat,edit_distance019_312.cnf.xz,907.178,timeout,timeout,timeout,timeout,timeout,1064.32,3435.84,843.722,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,3508.08,3003.9,3203.15,2815.75,3258.09,383.014,timeout,timeout,1676.43,1637.9,timeout,timeout,timeout,timeout,1708.16,timeout,4468.2,4612.52,1344.84,2165.83,timeout,timeout,897.083,2354.78,timeout,998.86
9ea8deb8313d93e60743638909f37d6c,sat,Circuit_multiplier29.cnf.xz,timeout,timeout,timeout,3446.15,timeout,1461.42,timeout,timeout,2404.61,timeout,timeout,1965.08,4643.61,timeout,timeout,timeout,timeout,timeout,450.527,timeout,timeout,63.7301,timeout,4050.61,timeout,2853.48,timeout,626.479,timeout,2930.23,timeout,timeout,timeout,timeout,timeout,timeout,1652.94,timeout,timeout,timeout,timeout,timeout,timeout,2564.86,3354.24,timeout
9ef9243ff051b32795890fccd6c3f6b2,sat,sum_of_3_cubes_50_bits_91.cnf.xz,69.0826,258.109,252.411,timeout,107.722,4.32488,88.2394,73.3674,270.19,timeout,timeout,4973.54,5.6994,379.708,29.1813,timeout,62.8763,996.651,136.701,12.3375,12.0884,199.782,23.8241,1.33098,102.923,4.50287,555.635,683.892,622.182,620.591,283.063,586.832,273.682,250.31,4.47943,11.2078,659.652,706.641,1159.42,2211.17,363.823,643.125,398.285,373.623,454.957,378.901
a03f5d0ac480bfab4b9415ba77c0354c,sat,b2005-p2-14x14c17h9-Ser6-0.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
a04892664f2c13d2c191eb87ddc5405b,sat,sted3_0x0_n201-239.cnf.xz,3416.09,659.646,703.722,3475.9,696.115,818.529,1025.45,4070.26,3127.39,2508.85,2988.01,1190.88,121.285,3210.59,2601.58,timeout,3900.09,timeout,443.299,45.8418,239.597,18.6988,1392.63,282.358,551.903,1213.49,2479.26,2206.01,2653.98,2576.89,123.905,1233.97,1291.67,619.932,429.724,417.892,3032.89,339.785,3098.62,184.793,3179.41,2706.84,531.916,282.201,1083.24,312.916
a0585897e79756b9624673592d13ee06,unsat,spg_200_317.cnf.xz,386.243,timeout,timeout,356.02,359.622,381.648,timeout,380.121,249.774,584.537,timeout,3457.52,462.8,350.649,77.0521,432.202,987.085,67.96,1313.19,78.9376,812.785,148.378,102.08,76.9592,103.34,422.62,unverified,unverified,259.7,259.695,timeout,timeout,timeout,1578.66,161.455,91.5189,280.999,175.068,139.281,201.456,2529.57,131.906,1260.27,1206.64,406.158,753.223
a1ec978756e656638b7e34cef5ecaf6d,unsat,quad_res_r26_m27.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
a25ab09df5485a3d91089a08def4921e,sat,b2005-p3-12x12c10h7-Ser7-0.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
a3d7585b12914a97d9c11d65897194b9,unsat,20-100-lambda100-47_unsat.cnf.xz,429.06,338.766,320.605,475.238,381.159,433.236,368.307,481.807,370.794,timeout,timeout,1238.61,498.501,383.173,627.716,357.801,427.165,290.59,564.848,830.337,578.377,494.586,581.727,1276.49,595.543,946.333,unverified,unverified,799.557,790.948,706.548,1089.41,745.752,540.985,785.923,648.877,799.645,905.447,1019.1,1019.46,747.708,846.703,526.116,682.009,683.657,673.373
a3eaa99154b0f1668f8593264e6e304d,sat,MVD_ADS_S11_8_7.cnf.xz,0.474299,0.466939,0.467057,0.458183,0.467627,0.497707,0.509464,0.459471,0.458077,timeout,timeout,0.375734,0.463239,0.461085,0.344897,0.384423,0.465397,0.419965,0.345352,0.341344,0.3317,0.421287,0.463423,0.498304,0.524015,877.991,859.862,847.101,1025.52,1026.71,798.224,842.605,803.346,805.257,52.1904,51.4147,909.569,901.972,884.043,849.743,1000.88,842.912,876.972,880.443,1041.28,900.245
a45d7a611305683a8db8c385ac7cee31,unsat,vlsat2_11_26.cnf.xz,4439.59,4046.76,4057.11,4371.74,timeout,timeout,timeout,4895.07,3463.67,timeout,timeout,timeout,timeout,3114.48,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout
a4aa9ccc565c5cde0cfb5dfd9f4deaf4,sat,Kakuro-easy-127-ext.xml.hg_7.cnf.xz,214.196,599.173,602.389,489.359,1218.72,535.122,1029.82,822.615,517.68,1882.96,1568.65,863.971,401.832,1117.97,162.187,1835.02,273.251,timeout,193.383,240.294,177.012,259.683,401.237,199.593,346.975,280.979,722.501,429.997,504.7,491.1,253.899,520.782,374.265,278.838,187.719,241.752,500.157,609.57,626.923,270.211,378.234,381.792,479.637,632.852,585.264,551.693
a517589810ff3ef5308a694957939bea,unsat,spg_200_321.cnf.xz,87.6426,116.34,116.324,94.8097,89.5132,99.0617,338.114,104.17,114.603,timeout,383.886,322.164,82.4955,257.257,35.237,45.6711,38.8438,40.8108,231.406,37.3666,76.4487,56.3886,81.7454,29.5023,50.2348,824.151,unverified,unverified,49.644,49.2698,341.993,2642.4,357.418,136.921,82.8643,78.5394,53.9838,50.941,47.794,52.7779,51.3566,55.2353,84.3583,345.709,67.2696,283.377
a7aac5c83f236fd8b3de3275e3f5499d,unsat,edit_distance041_183.cnf.xz,184.239,179.418,184.336,199.766,143.49,189.554,180.772,198.22,213.843,883.277,1653.65,248.098,222.391,192.617,258.737,275.722,240.383,191.268,285.882,286.352,350.865,253.314,165.211,268.082,169.49,178.326,unverified,unverified,160.736,158.974,184.708,149.376,146.253,162.735,196.862,199.276,186.753,172.446,162.038,284.272,182.365,174.522,229.254,239.704,160.387,174.546
a7dc4646f1472f466a2c33340eb24bd5,unsat,sokoban-p20.sas.ex.13.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,1954.47,2830.92,timeout,3226.19,3787.34,4382.91,2705.98,4381.61,4243.49,3541.88,3779.32,3329.7,timeout,3271.73,1505.5,unverified,unverified,1531.12,1619.68,1567.83,1812.54,1580.88,1579.4,4870,timeout,1775.17,2506.4,1978.92,1744.02,1814.59,1606.58,4367.84,4265.88,4288.58,4425.78
a899e769ba329f5f952a38973adc0262,unsat,satch2ways13wu.cnf.xz,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,timeout,2004.81,timeout,448.728,timeout,timeout,168.237,231.692,264.166,222.551,257.171,185.82,142.027,281.871,130.871,123.915,150.927,300.045,unverified,unverified,460.94,463.023,99.9656,453.349,128.344,732.221,202,290.466,598.157,777.241,861.938,267.453,300.505,583.272,403.603,415.552,511.145,341.121
